0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
"Hot Springs, AR",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Houma-Bayou Cane-Thibodaux, LA",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Houston-Sugar Land-Baytown, TX",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Huntington-Ashland, WV-KY-OH",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Huntsville, AL",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Idaho Falls, ID",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Indianapolis-Carmel, IN",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Iowa City, IA",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Ithaca, NY",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Jackson, MI",0.008372295,0.012890086,0.015019496,0.018060665,0.021388728,0.025072514,0.028823358,0.032532881,0.036163039,0.039713394,0.043203382,0.046534661,0.049831256,0.053032212,0.05610698,0.059048655,0.061866999,0.064338101,0.066712058,0.068981021,0.071141358,0.073196062,0.075154902,0.076871552,0.078536202,0.08015722,0.081742778,0.083302855,0.084850038,0.086541265,0.088220482,0.089879294,0.091511023,0.093112529,0.094684764,0.096173449,0.097628695,0.099031693,0.100367562,0.101625647,0.102799451,0.103886235,0.104886456,0.105803181,0.10664153,0.107408206,0.108111092,0.108617584,0.10910021,0.109577735,0.110060013,0.110551816,0.111055305,0.111571529,0.112101294,0.11264562,0.11320595,0.113784214,0.114382804,0.11509191,0.115803485,0.116503159,0.117181481,0.117832722,0.118454023,0.119044732,0.119605883,0.120139775,0.120649657,0.121139464,0.121613622,0.122055705,0.122504327,0.122967404,0.123447769,0.123945529,0.124459558,0.124988391,0.125530736,0.126085725,0.12665303,0.127232869,0.127825986,0.128443078,0.129076823,0.129725822,0.130388671,0.131064221,0.131751726,0.132450883,0.13316182,0.133885047,0.134621388,0.135371921,0.136137907,0.136877709,0.137618756,0.138350492,0.139065622,0.139759353,0.140428837,0.141072728,0.141690843,0.142283885,0.142853239,0.143400798,0.143928843,0.14442177,0.144896268,0.145348636,0.145776823,0.146179993,0.146558236,0.14691235,0.147243674,0.147553963,0.147845284,0.14811994,0.148380402
"Jackson, MS",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Jackson, TN",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Jacksonville, FL",0.008073301,0.011492237,0.012833918,0.015445493,0.018237693,0.019349451,0.020699812,0.022146079,0.023618849,0.025097767,0.0265924,0.027981677,0.029490913,0.031087402,0.032741659,0.034435951,0.036165164,0.037842539,0.039541214,0.041234381,0.042902646,0.044535787,0.046132287,0.047599616,0.049072757,0.050559388,0.052062695,0.053585946,0.055134572,0.056527308,0.057964552,0.059435831,0.060931479,0.062444699,0.06397237,0.065523859,0.067084689,0.068646775,0.070201799,0.07174269,0.073264379,0.074763982,0.076240629,0.077695148,0.079129699,0.080547432,0.081952185,0.083372657,0.08476976,0.086133816,0.087458098,0.088738449,0.0899729,0.091161275,0.092304816,0.093405845,0.094467483,0.095493415,0.096487703,0.097395648,0.098284315,0.099158126,0.100020045,0.100872411,0.101717427,0.102557421,0.103394949,0.104232812,0.105074032,0.105921793,0.106779387,0.107694702,0.108614059,0.109527609,0.110427661,0.111308452,0.11216591,0.112997414,0.113801551,0.114577902,0.115326841,0.116049378,0.116747018,0.117380882,0.1179971,0.118598513,0.119186708,0.119762651,0.1203271,0.120880847,0.12142485,0.121960288,0.122488574,0.123011346,0.123530445,0.124064759,0.124600066,0.125138802,0.12568214,0.126230568,0.126784263,0.12734331,0.127907823,0.128477998,0.129054139,0.129636656,0.130226048,0.130745496,0.131266073,0.131781145,0.132286697,0.132780555,0.133261875,0.13373077,0.134188055,0.134635054,0.135073466,0.135505253,0.135932567
"Jacksonville, NC",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Janesville, WI",0.005917366,0.008514593,0.008658128,0.010003424,0.011843594,0.013406044,0.015207667,0.017098328,0.019016493,0.020947777,0.022901096,0.02469235,0.026520547,0.028337412,0.030112289,0.031831212,0.033493241,0.035081894,0.036645656,0.038192097,0.039723139,0.041240466,0.04274782,0.044282515,0.045803755,0.047301048,0.048769054,0.05020703,0.051618115,0.052945356,0.054274646,0.055605812,0.056935183,0.058258737,0.059573709,0.06094477,0.062288478,0.063588784,0.064834888,0.066020101,0.067141015,0.068196791,0.06918855,0.07011886,0.070991326,0.071810268,0.07258047,0.073195127,0.07376941,0.074304745,0.074802373,0.075263768,0.075690854,0.07608607,0.076452341,0.076793013,0.077111754,0.077412471,0.077699222,0.078035759,0.07836088,0.078669522,0.078957916,0.079223511,0.07946487,0.079681532,0.079873862,0.080042904,0.080190244,0.080317895,0.080428203,0.080450967,0.08047561,0.080509672,0.080557269,0.080620474,0.080700222,0.080796877,0.080910574,0.081041416,0.08118958,0.081355363,0.081539206,0.081813471,0.082096831,0.082381679,0.082662991,0.082937638,0.083203899,0.083461104,0.083709365,0.083949377,0.084182262,0.08440946,0.084632635,0.084761473,0.084891102,0.085023609,0.085159302,0.085297572,0.08543744,0.085577884,0.085718021,0.08585719,0.085994994,0.086131294,0.0862662,0.08642011,0.086572057,0.086720297,0.086863774,0.087001992,0.087134931,0.087262966,0.087386809,0.087507442,0.087626066,0.087744055,0.087862913
"Jefferson City, MO",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Johnson City, TN",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Johnstown, PA",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
