0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
"Holland-Grand Haven, MI",0.008183251,0.012370141,0.014109162,0.017153566,0.02062956,0.024454857,0.028308044,0.032080951,0.035738402,0.03928478,0.042745442,0.045832521,0.048921427,0.051952353,0.054892484,0.057731206,0.060474134,0.062896965,0.06526915,0.067587163,0.069847426,0.072050504,0.07420233,0.076264647,0.078272831,0.08022266,0.082114634,0.083954223,0.085751472,0.087598962,0.089420088,0.091203427,0.092939183,0.094621075,0.09624694,0.09785783,0.099399873,0.100858705,0.102224494,0.10349153,0.10465777,0.10572429,0.106694704,0.10757462,0.108371174,0.109092634,0.109748098,0.110142058,0.110514137,0.110881924,0.111254846,0.111637719,0.112033027,0.112442293,0.112866858,0.113308286,0.113768527,0.114249958,0.114755344,0.115374681,0.115995987,0.11660348,0.11718657,0.117738645,0.11825618,0.118738033,0.119184886,0.119598796,0.119982844,0.120340855,0.120677182,0.120960142,0.121252592,0.121567,0.12190955,0.12228284,0.12268761,0.123123803,0.123591182,0.124089658,0.124619447,0.125181108,0.125775532,0.126491172,0.127241618,0.128023602,0.12883428,0.129671395,0.130533355,0.131419221,0.132328643,0.133261772,0.134219172,0.13520172,0.136210527,0.137122199,0.138040084,0.138949627,0.139840129,0.140703904,0.14153564,0.142331895,0.143090688,0.143811181,0.144493421,0.145138144,0.145746617,0.146325207,0.146876248,0.147400013,0.14789718,0.148368782,0.148816177,0.149241023,0.149645229,0.15003092,0.15040039,0.150756068,0.151100475
"Honolulu, HI",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Hot Springs, AR",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Houma-Bayou Cane-Thibodaux, LA",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Houston-Sugar Land-Baytown, TX",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Huntington-Ashland, WV-KY-OH",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Huntsville, AL",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Idaho Falls, ID",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Indianapolis-Carmel, IN",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Iowa City, IA",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Ithaca, NY",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Jackson, MI",0.008372295,0.012890086,0.015014687,0.018054884,0.021396406,0.025100667,0.028882901,0.032635445,0.036318358,0.039929222,0.043486186,0.046904763,0.050296915,0.053598732,0.056777717,0.059825592,0.062751091,0.065320567,0.067791103,0.07015238,0.072399371,0.074534339,0.076566695,0.078361775,0.080095637,0.081776513,0.083412652,0.085014196,0.086593933,0.088319423,0.090026129,0.091704788,0.093348457,0.094954064,0.09652279,0.097996817,0.099429867,0.100804477,0.102106922,0.103327505,0.104460483,0.105503694,0.106458024,0.10732685,0.10811552,0.1088309,0.109481002,0.109929434,0.110354653,0.110775654,0.111202426,0.111639806,0.112089957,0.112553897,0.113032372,0.113526336,0.114037159,0.1145667,0.11511729,0.115778709,0.116443417,0.117098836,0.117736713,0.118352139,0.118942824,0.119508532,0.120050615,0.12057164,0.121075081,0.121565082,0.122046261,0.122500965,0.122968561,0.123455179,0.1239623,0.124489019,0.125033473,0.12559369,0.126168049,0.12675551,0.127355682,0.127968817,0.128595753,0.1292474,0.129916172,0.130599821,0.131296371,0.132004295,0.132722614,0.133450902,0.134189244,0.134938165,0.135698548,0.136471555,0.137258547,0.138019163,0.138779636,0.139530073,0.140263631,0.140975839,0.141664071,0.142327146,0.142965005,0.143578445,0.144168925,0.144738402,0.145289205,0.145802221,0.146297745,0.146771504,0.147220999,0.147645045,0.148043456,0.148416813,0.148766285,0.14909349,0.149400386,0.149689189,0.149962303
"Jackson, MS",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Jackson, TN",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Jacksonville, FL",0.008073301,0.011492237,0.012824407,0.015417976,0.018204782,0.019342736,0.020744705,0.022262515,0.023821933,0.025399063,0.027001013,0.028484629,0.030095075,0.031794333,0.033549604,0.035341008,0.037161952,0.038946029,0.040745407,0.042533804,0.044292309,0.046010943,0.047688113,0.049212194,0.050733839,0.052259967,0.053793479,0.055337637,0.056898011,0.058291222,0.059721755,0.061178504,0.062651945,0.06413583,0.065627771,0.067144329,0.068664291,0.070180864,0.071686654,0.073175246,0.074642039,0.076084486,0.077501973,0.07889553,0.080267493,0.08162117,0.082960557,0.084321709,0.085658696,0.086962694,0.088227524,0.089449363,0.090626428,0.091758631,0.09284724,0.093894565,0.094903695,0.095878269,0.096822303,0.097673197,0.098506176,0.09932541,0.100133714,0.100933348,0.101726493,0.102515494,0.103302961,0.10409178,0.104885083,0.105686185,0.106498527,0.107377707,0.108262837,0.109144488,0.11001507,0.110868716,0.111701137,0.112509432,0.113291883,0.114047759,0.114777137,0.115480738,0.116159801,0.116772002,0.117367369,0.117948672,0.118517503,0.119074869,0.119621598,0.120158565,0.120686819,0.121207632,0.12172251,0.122233176,0.122741546,0.123264592,0.12378959,0.124319191,0.124854788,0.125397085,0.125946468,0.126503212,0.127067598,0.127639972,0.128220759,0.128810463,0.129409654,0.129950607,0.130495043,0.131034776,0.131564673,0.132081757,0.132584606,0.13307293,0.133547267,0.13400876,0.134458997,0.134899891,0.135333589
"Jacksonville, NC",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
"Janesville, WI",0.005917366,0.008514593,0.008650499,0.009989001,0.011839764,0.013423578,0.015257923,0.017190384,0.019158077,0.02114579,0.023162078,0.025024005,0.026931824,0.028836041,0.030704439,0.032521564,0.034285202,0.035982699,0.037653179,0.039300853,0.040926079,0.042529954,0.044116124,0.045723628,0.047310329,0.048866497,0.050387422,0.051872828,0.05332616,0.054690296,0.056053869,0.057416532,0.058774502,0.060123708,0.061461389,0.062856879,0.064220605,0.065536285,0.066793154,0.06798469,0.069107701,0.070161572,0.071147627,0.072068617,0.072928299,0.073731122,0.074481975,0.075070542,0.075617535,0.076124753,0.076593669,0.07702588,0.077423362,0.077788557,0.078124361,0.078434059,0.078721245,0.078989732,0.079243475,0.079543645,0.079831602,0.080103236,0.080355423,0.080586064,0.080794061,0.080979236,0.08114221,0.081284277,0.081407286,0.081513522,0.081605615,0.081612294,0.081623912,0.081647833,0.081688024,0.08174643,0.08182387,0.081920607,0.08203669,0.082172149,0.0823271,0.082501789,0.082696607,0.082989072,0.083291528,0.083594463,0.083891713,0.084179525,0.08445591,0.084720167,0.084972541,0.085213969,0.085445884,0.085670078,0.085888591,0.086011061,0.08613304,0.086256699,0.086382334,0.086509278,0.08663648,0.086762847,0.086887435,0.087009544,0.087128746,0.087244889,0.08735808,0.087491356,0.087622044,0.087748703,0.08787049,0.087987063,0.088098511,0.088205293,0.088308184,0.088408215,0.088506632,0.088604846,0.088704397
"Jefferson City, MO",0.003579216,0.005419308,0.006843336,0.008513775,0.010201776,0.011420561,0.012743737,0.01411904,0.015521738,0.01694704,0.018402759,0.019978425,0.021557941,0.023108399,0.024610242,0.026056219,0.027448654,0.028797983,0.030109694,0.031386627,0.032629,0.033837937,0.035016832,0.036096212,0.03717087,0.038243509,0.039314796,0.040385627,0.041458217,0.042543821,0.043629483,0.044703663,0.045758412,0.046789372,0.047795465,0.048752738,0.049685542,0.050587007,0.051451681,0.052275778,0.053057247,0.053795656,0.054491958,0.055148226,0.055767395,0.056353027,0.05690913,0.057439419,0.057947011,0.058435706,0.058907347,0.059362859,0.059802908,0.060228256,0.060639918,0.06103922,0.061427778,0.06180746,0.062180331,0.062563261,0.06293873,0.063301981,0.063649888,0.063980673,0.064293684,0.064589207,0.064868285,0.065132562,0.065384145,0.065625491,0.065859308,0.066069585,0.066280099,0.066492937,0.066708588,0.066926742,0.067146795,0.067368145,0.067590355,0.067813218,0.068036775,0.068261311,0.068487319,0.068716932,0.068952575,0.069193463,0.069438829,0.069688071,0.069940837,0.070197052,0.070456916,0.070720878,0.070989598,0.07126391,0.071544781,0.07185071,0.072160651,0.072474569,0.07279212,0.073112888,0.073436545,0.073762919,0.074092029,0.074424077,0.074759433,0.075098613,0.075442248,0.075780391,0.076116508,0.076441811,0.076750642,0.077039501,0.077306404,0.077550436,0.077771437,0.077969788,0.078146253,0.078301867,0.078437857
